rapport_id;rapport_name;var;nederlands;frans
18;SFBUD_FINAL;MOD5_B0502;TABEL 5 FINANCIERINGSGEGEVENS : GEMIDDELEDE GELDLIJKE ANCIENNITEIT OP 31/12;TABLEAU 5 DONNEES DE FINANCEMENT : ANCIENNETE PECUNIAIRE MOYENNE AU 31/12
18;SFBUD_FINAL;MOD5_B0503;TABEL 5 FINANCIERINGSGEGEVENS : BEDRAG VAN DE ONREGELMATIGE PRESTATIES;TABLEAU 5 DONNEES DE FINANCEMENT : MONTANT DES PRESTATIONS IRREGULIERES
18;SFBUD_FINAL;MOD5_B0504;TABEL 5 FINANCIERINGSGEGEVENS : BEDRAG VAN DE BRUTO BEZOLDIGINGEN;TABLEAU 5 DONNEES DE FINANCEMENT : MONTANT DES REMUNERATIONS BRUTES
18;SFBUD_FINAL;MOD5_B0505;TABEL 5 FINANCIERINGSGEGEVENS : NORMAAL PERSONEEL;TABLEAU 5 DONNEES DE FINANCEMENT : PERSONNEL NORMAL
18;SFBUD_FINAL;MOD5_B0506;TABEL 5 FINANCIERINGSGEGEVENS : AANTAL BEVALLINGEN;TABLEAU 5 DONNEES DE FINANCEMENT : NOMBRE D'ACCOUCHEMENTS
18;SFBUD_FINAL;MOD5_B0507;TABEL 5 FINANCIERINGSGEGEVENS : AANTAL GECOLLOCEERDE PATIENTEN;TABLEAU 5 DONNEES DE FINANCEMENT : NOMBRE DE PATIENTS COLLOQUES
18;SFBUD_FINAL;MOD5_B0508;TABEL 5 FINANCIERINGSGEGEVENS : AANTAL IVF CYCLI;TABLEAU 5 DONNEES DE FINANCEMENT : NOMBRE DE CYCLES FIV
18;SFBUD_FINAL;MOD5_B0509;TABEL 5 FINANCIERINGSGEGEVENS : OMZETCIJFER APOTHEEK;TABLEAU 5 DONNEES DE FINANCEMENT : CHIFFRE D'AFFAIRE PHARMACEUTIQUES
18;SFBUD_FINAL;MOD5_B0510;TABEL 5 FINANCIERINGSGEGEVENS : APPARATUUR;TABLEAU 5 DONNEES DE FINANCEMENT : APPAREILLAGES
18;SFBUD_FINAL;MOD5_B0511;TABEL 5 FINANCIERINGSGEGEVENS : LIGDAGEN DAGZIEKENHUIS;TABLEAU 5 DONNEES DE FINANCEMENT : JOURNEES HOSPITALISATION DE JOUR 
18;SFBUD_FINAL;MOD5_DET;TABEL 5 FINANCIERINGSGEGEVENS : APPARATUUR  DETAIL;TABLEAU 5 DONNEES DE FINANCEMENT : APPAREILLAGES  DETAIL
18;SFBUD_FINAL;MOD6;TABEL 6 BUDGETTAIRE OPPERVLAKTEN;TABLEAU 6 SURFACES BUDGETAIRES
18;SFBUD_FINAL;MOD_7_TL;TABEL 7 AANTAL FORFAITS EN BEDRAGEN PER RIZIV CODE EN PER SEMESTER;TABLEAU 7 NOMBRE DE FORFAITS ET VALEURS PAR CODE INAMI ET PAR SEMESTRE
18;SFBUD_FINAL;clef_lb;VERDEELSLEUTELS;CLES DE REPARTITION
18;SFBUD_FINAL;INAMI_LB;RIZIV CODE;CODE INAMI
18;SFBUD_FINAL;cost;KOSTENPLAATS;CENTRE DE FRAIS
18;SFBUD_FINAL;TAB1_03;TABEL 8 : AANTAL DAGEN PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 :NOMBRE DE JOURNÉES PAR ORGANISME ASSUREUR ET PAR MOIS
18;SFBUD_FINAL;TAB1_05;TABEL 8: AANTAL OPNAMES PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE D'ADMISSIONS PAR ORGANISME ASSUREUR ET PAR MOIS
18;SFBUD_FINAL;TAB1_07;TABEL 8 : AANTAL ONTSLAGEN, OVERLIJDENS INBGREPEN PER VERZEKERINGINSTELLING EN PER MAAND; TABLEAU 8 : NOMBRE DE SORTIES Y COMPRIS LES DÉCÈS PAR ORGANISME ASSUREUR ET PAR MOIS
18;SFBUD_FINAL;TAB2;TABEL 8 : ERKENDE BEDDEN PER KOSTENPLAATS EN PER MAAND;TABLEAU 8 : LITS AGRÉÉS PAR CENTRE DE FRAIS ET PAR MOIS
18;SFBUD_FINAL;TAB3_04;TABEL 8 : AANTAL PATIENTEN OP 1 JANUARI PER KOSTENPLAATS EN PER VERZEKERINGINSTELLING;TABLEAU 8 : NOMBRE DE PATIENTS AU 1 JANVIER PAR CENTRE DE FRAIS ET PAR ORGANISME ASSUREUR
18;SFBUD_FINAL; TAB3_06;TABEL 8 : AANTAL PATIENTEN OP 31 DECEMBER PER KOSTENPLAATS EN PER VERZEKERINGINSTELLING;TABLEAU 8 : NOMBRE DE PATIENTS AU 31 DÉCEMBRE PAR CENTRE DE FRAIS ET PAR ORGANISME ASSUREUR
18;SFBUD_FINAL;ass;VERZEKERINGINSTELLING;ORGANISME ASSUREUR
18;SFBUD_FINAL;TAB4_03;TABEL 8 : AANTAL DAGEN PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE DE JOURNÉES PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
18;SFBUD_FINAL;TAB4_05;TABEL 8 : AANTAL OPNAMES PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE D'ADMISSION PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
18;SFBUD_FINAL;TAB4_07;TABEL 8 : AANTAL ONTSLAGEN, OVERLIJDENS INBGREPEN PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8: NOMBRE DE SORTIES Y COMPRIS LES DÉCÈS PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
18;SFBUD_FINAL;TAB4_08;TABEL 8 : AANTAL OVERLIJDEN PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8: NOMBRE DE DÉCÈS PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
18;SFBUD_FINAL;year_lb;JAAR;ANNÉE
18;SFBUD_FINAL;montant;WAARDE;VALEUR
18;SFBUD_FINAL;date_lb;DATUM VAN VERWERVING;DATE D' ACQUISITION
18;SFBUD_FINAL;semester;SEMESTER;SEMESTRE
18;SFBUD_FINAL;death;OVERLIJDENS;DECES
18;SFBUD_FINAL;day;DAGEN;JOURNEES
18;SFBUD_FINAL;ad;OPNAMES;ADMISSIONS
18;SFBUD_FINAL;exitdeath;ONTSLAGEN: OVERLIJDENS INBREPEN;SORTIES: DECES COMPRIS
18;SFBUD_FINAL;SURF;OPPERVLAKTEN;SURFACE
18;SFBUD_FINAL;oa;7VI;7OA
18;SFBUD_FINAL;MOIS;MAAND;MOIS
18;SFBUD_FINAL;MOD_62_TL;TABEL 6 : BEREKENDE OPPERVLAKTE;TABLEAU 6 : SURFACES CALCULEES
18;SFBUD_FINAL;construct;BOUWJAAR;DATE DE CONSTRUCTION
18;SFBUD_FINAL;jan;JANUARI;JANVIER
18;SFBUD_FINAL;dec;DECEMBER;DECEMBRE
18;SFBUD_FINAL;bed;ERKENDE BEDDEN;LITS AGREES
18;SFBUD_FINAL;pat;Type patient;Type de patient
18;SFBUD_FINAL;move;Beweging;Mouvement
18;SFBUD_FINAL;TAB4_J;TABEL 8: AANTAL OPNAMES PER KOSTENPLAATS, PER TYPE PATIËNT, PER BEWEGINGSTYPE EN PER MAAND;TABLEAU 8: NOMBRE D'ADMISSION PAR CENTRE DE FRAIS, PAR TYPE DE PATIENT, PAR MOUVEMENT ET PAR MOIS
19;SFANN_FINAL;label1;SEVERITY;SEVERITE
19;SFANN_FINAL;label2;AANTAL CONTROLES;NOMBRE DE CONTROLES
19;SFANN_FINAL;label3;AANTAL FOUTEN;NOMBRE D'ERREURS
19;SFANN_FINAL;tot;TOTAAL;TOTAL
19;SFANN_FINAL;stot;SUBTOTAAL;SOUS-TOTAL
19;SFANN_FINAL;CONCL1;Er zijn geen fouten. De zending kan doorgestuurd worden.;Il n'y a pas d'erreur. L' envoi peut être transmis.
19;SFANN_FINAL;CONCL2;Er zijn nog fouten met severity 1. De gegevens kunnen nog niet doorgestuurd worden.;Il y encore des erreurs sévérité 1. Les données ne peuvent pas être transmises.
19;SFANN_FINAL;CONCL3;Er zijn nog fouten met severity 2. Als de gegevens voor Uw instelling correct zijn kan U de zending doorsturen.;Il y a encore des erreurs sévérité 2. Si les données pour votre institution sont correctes, vous pouvez transmettre les données.
19;SFANN_FINAL;CONCL4;Er zijn alleen nog fouten met severity 3, dit zijn enkel waarschuwingen. Als de gevens correct zijn kan U de zending doorsturen.;Il y a que des erreurs sévérité 3, il ne s'agit que des avertissements. Si les données sont correctes, vous pouvez transmettre les données.
19;SFANN_FINAL;label_concl;CONCLUSIE;CONCLUSION
19;SFANN_FINAL;TYPE_REPORT;FINAAL RAPPORT;RAPPORT FINAL
19;SFANN_FINAL;TITLE_REPORT;OVERZICHT VAN DE FOUTEN;RESUME DES ERREURS
19;SFANN_FINAL;foot;Directoraat-generaal Gezondheidszorg;Direction générale Soins de Santé
19;SFANN_FINAL;foot1;Dienst Boekhouding en Beheer Ziekenhuizen;Service Comptabilité et Gestion Hopitaux
19;SFANN_FINAL;T9;TABEL 9  VERANTWOORDING VAN DE HUUR PER KOSTENPLAATS;TABLEAU 9  JUSTIFICATION DES LOYERS PAR CENTRE DE FRAIS 
19;SFANN_FINAL;T10;TABEL 10: KOSTEN VAN INVESTERINGSLENINGEN PER FINANCIELE INST;TABLEAU 10 CHARGES D'EMPRUNTS D'INVESTISSEMENTS PAR ORGANISME FINANCIER 
19;SFANN_FINAL;T11_CCT;TABEL 11: KOSTEN OP KASKREDIETEN PER FINANCIELE INSTELLING;TABLEAU 11 CHARGES CREDITS COURT TERME PAR ORGANISME FINANCIER 
19;SFANN_FINAL;T11_DCA;TABEL 11: KOSTEN OP KASKREDIETEN PER FINANCIELE INSTELLING;TABLEAU 11 CHARGES CREDITS COURT TERME PAR ORGANISME FINANCIER 
19;SFANN_FINAL;T11_DMF;TABEL 11: KOSTEN OP KASKREDIETEN PER FINANCIELE INSTELLING;TABLEAU 11 CHARGES CREDITS COURT TERME PAR ORGANISME FINANCIER 
19;SFANN_FINAL;T12;TABEL 12: AFSCHRIJVINGEN PER KOSTENPLAATS;TABLEAU 12 AMORTISSEMENTS PAR CENTRE DE FRAIS
19;SFANN_FINAL;T13_1;TABEL 13: LASTEN EN PERSONEELSGEGEVENS PER KOSTENPLAATS : TOTAAL;TABLEAU 13 CHARGES ET DONNEES DE PERSONNEL PAR CENTRE DE FRAIS : TOTAL
19;SFANN_FINAL;T13_2;TABEL 13: LASTEN EN PERSONEELSGEGEVENS PER KOSTENPLAATS : DETAIL;TABLEAU 13 CHARGES ET DONNEES DE PERSONNEL PAR CENTRE DE FRAIS : DETAIL
19;SFANN_FINAL;T13_3;TABEL 13: LASTEN EN PERSONEELSGEGEVENS PER KOSTENPLAATS : SAMENVATTING;TABLEAU 13 CHARGES ET DONNEES DE PERSONNEL PAR CENTRE DE FRAIS : RESUME
19;SFANN_FINAL;T14_1;TABEL 14: ONREGELMATIGE PRESTATIES PER KOSTENPLAATS : TOTAAL;TABLEAU 14 PRESTATIONS IRREGULIERES DU PERSONNEL PAR CENTRE DE FRAIS : TOTAL
19;SFANN_FINAL;T14_2;TABEL 14: ONREGELMATIGE PRESTATIES PER KOSTENPLAATS : DETAIL;TABLEAU 14 PRESTATIONS IRREGULIERES DU PERSONNEL PAR CENTRE DE FRAIS : DETAIL
19;SFANN_FINAL;T14_3;TABEL 14: ONREGELMATIGE PRESTATIES PER KOSTENPLAATS : SAMENVATTING;TABLEAU 14 PRESTATIONS IRREGULIERES DU PERSONNEL PAR CENTRE DE FRAIS : RESUME
19;SFANN_FINAL;T15_1;TABEL 15: PERSONEELSEFFECTIEF (FYSIEKE PERSONEN) PER KOSTENPLAATS : TOTAAL;TABLEAU 15 EFFECTIF DU PERSONNEL (PERSONNES PHYSIQUES ) PAR CENTRE DE FRAIS : TOTAL
19;SFANN_FINAL;T15_2;TABEL 15: PERSONEELSEFFECTIEF (FYSIEKE PERSONEN) PER KOSTENPLAATS : DETAIL;TABLEAU 15 EFFECTIF DU PERSONNEL (PERSONNES PHYSIQUES ) PAR CENTRE DE FRAIS : DETAIL
19;SFANN_FINAL;T15_3;TABEL 15: PERSONEELSEFFECTIEF (FYSIEKE PERSONEN) PER KOSTENPLAATS : SAMENGEVAT;TABLEAU 15 EFFECTIF DU PERSONNEL (PERSONNES PHYSIQUES ) PAR CENTRE DE FRAIS : RESUME
19;SFANN_FINAL;T161_DMF;TABEL 16: SOCIALE BALANS A1601 : PERSONEELSGEGEVENS;TABLEAU 16 : BILAN SOCIAL A1601 : DONNEES DE PERSONNEL
19;SFANN_FINAL;T162_DMF;TABEL 16: SOCIALE BALANS A1602 : OPLEIDINGEN;TABLEAU 16 : BILAN SOCIAL A1602 : FORMATIONS POUR LES TRAVAILLEURS AU COURS DE L'EXERCICE
19;SFANN_FINAL;T17_DMF;TABEL 17: STAAT VAN DE OPRICHTINGSKOSTEN EN VAN DE IMMATERIELE EN FINANCIELE VASTE ACTIVA;TABLEAU 17 : ETAT DES FRAIS D'ETABLISSEMENT, IMMOBILISATIONS INCORPORELLES ET FINANCIERES
19;SFANN_FINAL;T18_DMF;TABEL 18: STAAT VAN DE MATERIELE VASTE ACTIVA;TABLEAU 18 : ETAT DES IMMOBILISATIONS CORPORELLES
19;SFANN_FINAL;T19_DMF;TABEL 19: GEWAARBORGDE SCHULDEN;TABLEAU 19 : DETTES GARANTIES
19;SFANN_FINAL;T20_DMF;TABEL 20: SCHULDEN MET BETREKKING TOT BELASTINGEN, BEZOLDIGINGEN EN SOCIALE LASTEN;TABLEAU 20 : DETTES FISCALES, SALARIALES ET SOCIALES
19;SFANN_FINAL;valnet;netto waarde;Valeur nette
19;SFANN_FINAL;terme;op het einde van het boekjaar;Au terme de l'exercice
19;SFANN_FINAL;cost;KOSTENPLAATS;CENTRE DE FRAIS
19;SFANN_FINAL;ITEM_05;IDENTIFICATIENUMMER VAN DE LENING;IDENTIFICATION DE L'EMPRUNT
19;SFANN_FINAL;ITEM_06;FINANCIELE INSTELLING;ORGANISME DE FINANCEMENT
19;SFANN_FINAL;ITEM_07;DATUM VAN DE LENING;DATE D'EMPRUNT
19;SFANN_FINAL;ITEM_08;DATUM VAN INGEBRUIKNAME;DATE DE MISE EN SERVICE
19;SFANN_FINAL;ITEM_09;LOOPTIJD (jaren);DUREE (ans)
19;SFANN_FINAL;semester;SEMESTER;SEMESTRE
19;SFANN_FINAL;org_fin;FINANCIELE INSTELLING;ORGANISME FINANCIER
19;SFANN_FINAL;tot;TOTAAL;TOTAL
19;SFANN_FINAL;type_invest;TYPE VAN INVESTERING;TYPE D'INVESTISSEMENT
19;SFANN_FINAL;montant;BEDRAG;MONTANT
19;SFANN_FINAL;datedeb;AANVANGSDATUM;DATE DE DEBUT
20;Z_STRUCT_10;total_site;Totaal voor deze campus;Total pour ce site
20;Z_STRUCT_10;total_hop;Totaal voor het ziekenhuis;Total pour l'hôpital
20;Z_STRUCT_10;camp_lb;Code campus en naam van de campus;Code et nom du site 
20;Z_STRUCT_10;code_bedindex;Code bedindex;Code de l'index de lit
20;Z_STRUCT_10;TITLE_BED;Vergelijking aantal bedden aangegeven in MZG met aantal erkende bedden per bedindex;Comparaison du nombre de lits donné dans le RHM avec le nombre de lits agréés par index de lit
20;Z_STRUCT_10;bedindex_cd;Erkende bedindex;Index de lit agréé
20;Z_STRUCT_10;bedindex_portal;Aantal bedden MZG;Nombre de lits RHM 
20;Z_STRUCT_10;bedindex_cic;Aantal erkende bedden;Nombre de lits agréés
20;Z_STRUCT_10;bedindex_rhmzg;Bedindex in UNITINDX;Index de lits dans UNITINDX
20;Z_STRUCT_10;note1;*Per campus het aantal verpleegeenheden (alle types) die actief zijn op de eerste dag van het semester met hun aantal bedden / plaatsen ;*Nombre d'unité de soins (tous types) par site, actifs le premier jour du semestre et reprenant leur nombre de lits/places
20;Z_STRUCT_10;note2;*Per campus het aantal verpleegeenheden (alle types) die actief zijn op de eerste dag van het semester met hun aantal bedden / plaatsen ;*Nombre d'unité de soins (tous types) par site, actifs le premier jour du semestre et reprenant leur nombre de lits/places
20;Z_STRUCT_10;note3;*Het aantal bedden dat op de eerste dag van het semester actief is;*Les nombres de lits sont ceux actifs au 1er jour du semestre d'enregistrement
20;Z_STRUCT_10;TS1S4A;tabel S1-S4a: Structuurgegevens over het ziekenhuis*;tableau S1-S4a: Données de structure de l'hôpital*
20;Z_STRUCT_10;TS1S4B;tabel S1-S4b: Aantal bedden per campus en prefix verpleegeenheid*;tableau S1-S4b: Nombre de lits par site et préfixe d'unité de soins*
20;Z_STRUCT_10;TS1S4C;tabel S1-S4c: Structuurwijzigingen tijdens de huidige registratieperiode;tableau S1-S4c: Changements de structure au cours de la période d'enregistrement actuelle
20;Z_STRUCT_10;TS1S4E;tabel S1-S4e: Aantal bedden per kostenplaats*;tableau S1-S4e: Nombre de lits par centre de frais*
20;Z_STRUCT_10;totLits;Totaal aantal bedden;Nombre total de lits
20;Z_STRUCT_10;totSite;Alle campussen;Ensemble des sites
20;Z_STRUCT_10;TS1S4D;tabel S1-S4d: Aantal bedden per bedindex*;tableau S1-S4d: Nombre de lits par index*
20;Z_STRUCT_10;tot;Totaal;Total
20;Z_STRUCT_10;unit_lb;Prefix verpleegeenheid;Préfixe d'unité de soins
20;Z_STRUCT_10;unit_lb2;Code verpleegeenheid;Code unité de soins
20;Z_STRUCT_10;code_agr;Erkenningsnummer ziekenhuis;Numéro d'agrément de l'hôpital
20;Z_STRUCT_10;code_campus;Code campus;Code du site
20;Z_STRUCT_10;date_from;Datum begin geldigheid van de campus;Date de début de validité du site
20;Z_STRUCT_10;date_to;Datum einde geldigheid van de campus;Date de fin de validité du site
20;Z_STRUCT_10;date_from2;Datum begin geldigheid van de verpleegeenheid;Date de début de validité de l'unité de soins
20;Z_STRUCT_10;date_to2;Datum einde geldigheid van de verpleegeenheid;Date de fin de validité de l'unité de soins
20;Z_STRUCT_10;nb_soins;Aantal verpleegeenheden;Nombre d'unités de soins
20;Z_STRUCT_10;cost;Kostenplaats;Centre de frais
20;Z_STRUCT_10;campus;Code campus;Code du site
20;Z_STRUCT_10;nb_lits;Aantal bedden;Nombre de lits 
21;SFACC_FINAL;label1;SEVERITY;SEVERITE
21;SFACC_FINAL;label2;AANTAL CONTROLES;NOMBRE DE CONTROLES
21;SFACC_FINAL;label3;AANTAL FOUTEN;NOMBRE D'ERREURS
21;SFACC_FINAL;tot;TOTAAL;TOTAL
21;SFACC_FINAL;stot;SUBTOTAAL;SOUS-TOTAL
21;SFACC_FINAL;CONCL1;Er zijn geen fouten. De zending kan doorgestuurd worden.;Il n'y a pas d'erreur. L' envoi peut être transmis.
21;SFACC_FINAL;CONCL2;Er zijn nog fouten met severity 1. De gegevens kunnen nog niet doorgestuurd worden.;Il y encore des erreurs sévérité 1. Les données ne peuvent pas être transmises.
21;SFACC_FINAL;CONCL3;Er zijn nog fouten met severity 2. Als de gegevens voor Uw instelling correct zijn kan U de zending doorsturen.;Il y a encore des erreurs sévérité 2. Si les données pour votre institution sont correctes, vous pouvez transmettre les données.
21;SFACC_FINAL;CONCL4;Er zijn alleen nog fouten met severity 3, dit zijn enkel waarschuwingen. Als de gevens correct zijn kan U de zending doorsturen.;Il y a que des erreurs sévérité 3, il ne s'agit que des avertissements. Si les données sont correctes, vous pouvez transmettre les données.
21;SFACC_FINAL;label_concl;CONCLUSIE;CONCLUSION
21;SFACC_FINAL;TYPE_REPORT;FINAAL RAPPORT;RAPPORT FINAL
21;SFACC_FINAL;TITLE_REPORT;OVERZICHT VAN DE FOUTEN;RESUME DES ERREURS
21;SFACC_FINAL;foot;Directoraat-generaal Gezondheidszorg;Direction générale Soins de Santé
21;SFACC_FINAL;foot1;Dienst Financiering van de Ziekenhuizen;Service Financement des Hôpitaux
21;SFACC_FINAL;horaire_lb;Uurooster van de ziekenhuis-instelling;Horaires de l'institution hospitalière 
21;SFACC_FINAL;tab1;Aantal personen betrokken bij de eindeloopbaanmaatregelen;Nombre de personnes concernées par les mesures de fins de carrière
21;SFACC_FINAL;benef_lb;Rechthebbenden;Bénéficiaires
21;SFACC_FINAL;rempl_lb;Vervangers;Remplaçants
21;SFACC_FINAL;disp;Vrijstelling;Dispense
21;SFACC_FINAL;classe_lb;Klasse;Classe
21;SFACC_FINAL;prime;Premie;Prime
21;SFACC_FINAL;option1;Optie 45+;Option 45+
21;SFACC_FINAL;option2;Optie 50+;Option 50+
21;SFACC_FINAL;option3;Optie 55+;Option 55+
21;SFACC_FINAL;nb_pers;Aantal personen ;Nombre de personnes
21;SFACC_FINAL;tab131;Tabel 131: Eindeloopbaanmaatregelen;Tableau 131: Mesures de fin de carrière
21;SFACC_FINAL;tab132;Tabel 132: Sociale akkoorden;Tableau 132: Accords sociaux
21;SFACC_FINAL;tab2;Aantal verpleegkundige;Nombre d'infirmières
21;SFACC_FINAL;tot_rempl;Aantal jaarlijkse vervangingsuren;Total annuel des heures de remplacement
21;SFACC_FINAL;tab3;Aantal verpleegkundige;Nombre d'infirmières
21;SFACC_FINAL;nb_inf;Aantal verpleegkundige;Nombre d'infirmières
21;SFACC_FINAL;brev;Gebrevetteerde verpleegkundige;Infirmière brevetée
21;SFACC_FINAL;grad;Gegradueerde verpleegkundige;Infirmière graduée
21;SFACC_FINAL;tab4;Aantal automatisch rechthebbend en gelijkgesteld personeel;Nombre de personnes ayants-droit automatiques et assimilées
21;SFACC_FINAL;nb_auto_lb;Aantal automatisch rechthebbend personeel;Nombre d'ayants-droit automatique
21;SFACC_FINAL;nb_assim_lb;Aantal gelijkgesteld personeel;Nombre de personnel assimilé
21;SFACC_FINAL;tab5;Statutairs;Statutaires 
21;SFACC_FINAL;agr;Erkenningsnummer;N° Agr
21;SFACC_FINAL;year_lb;Jaar;Année
21;SFACC_FINAL;item_01;Uniek identificatienummer;N° d'identification unique
21;SFACC_FINAL;item_02;Waarde in VTE ( gemiddelde op het jaar );Valeur en ETP (moyenne sur l'année)
21;SFACC_FINAL;brut;Baremiek brutomaandloon van de maand maart;Brut barémique de Mars 
21;SFACC_FINAL;barem;Vakantiegeld als baremiek brutomaandloon;Pécule de vacances en brut barémique
21;SFACC_FINAL;pourc;Percentage van de vakantiegeld;Pourcentage du pécule de vacances 
22;Z_GROUPER_10;Infos;Identificatie van het ziekenhuis;Identification de l'hôpital
22;Z_GROUPER_10;foot;Directoraat-generaal Gezondheidszorg;Direction générale Soins de Santé
22;Z_GROUPER_10;foot1;Dienst Data en Beleidsinformatie, cel Datamanagement;Service Data & Information stratégique, cellule Data Management
22;Z_GROUPER_10;tab01;Tabel 0.1 - MDC='00';Tableau 0.1 - MDC='00'
22;Z_GROUPER_10;A_TOT;Totaal;Total
22;Z_GROUPER_10;TITLE_REPORT;Output grouper rapport voor de registratieperiode ;Rapport output grouper pour la période d'enregistrement
22;Z_GROUPER_10;tab021;Tabel 0.2.1-DRG='955': Hoofddiagnose niet geldig als ontslagdiagnose (Eerste 50 verblijfsnummers);Tableau 0.2.1-DRG='955': Diagnostic principal non valable comme diagnostic de sortie (50 premiers numeros de séjour)
22;Z_GROUPER_10;tab022;Tabel 0.2.2-DRG='956': Niet te groeperen verblijven (Eerste 50 verblijfsnummers);Tableau 0.2.2-DRG='956': Séjours non groupables (50 premiers numéros de séjour)
22;Z_GROUPER_10;tab03;Tabel 0.3 MDC :'SS';Tableau 0.3 MDC :'SS'
22;Z_GROUPER_10;tab1;Tabel 1: Majour diagnostic categories - Selectie: MDC <> '00' - 'SS';Tableau 1: Catégories de diagnostics majeurs - Sélection: MDC <> '00' - 'SS'
22;Z_GROUPER_10;tab2;Tabel 2: Vlaggen grouper - Selectie: MDC <> 'SS';Tableau 2: Flags grouper - Sélection: MDC <> 'SS'
22;Z_GROUPER_10;W_APR28TOT;Totaal aantal verblijven voor deze groep =;Nombre total de  séjours pour ce groupe =
22;Z_GROUPER_10;W_APR28DIF;Totaal aantal verschillende DRG%'s voor deze groep =;Nombre de  DRG différents pour ce groupe =
22;Z_GROUPER_10;tab31;Tabel 3.1: A2_HOSPTYPE_FAC IN ('C'-'D');Tableau 3.1: A2_HOSPTYPE_FAC IN ('C'-'D')
22;Z_GROUPER_10;tab32;Tabel 3.2: A2_HOSPTYPE_FAC IN ('H');Tableau 3.2: A2_HOSPTYPE_FAC IN ('H')
22;Z_GROUPER_10;tab33;Tabel 3.3: A2_HOSPTYPE_FAC IN ('F'-'M'-'L');Tableau 3.3: A2_HOSPTYPE_FAC IN ('F'-'M'-'L')
22;Z_GROUPER_10;tab34;Tabel 3.4: A2_HOSPTYPE_FAC IN ('U');Tableau 3.4: A2_HOSPTYPE_FAC IN ('U')
22;Z_GROUPER_10;tab35;Tabel 3.5: A2_HOSPTYPE_FAC IN ('N');Tableau 3.5: A2_HOSPTYPE_FAC IN ('N')
22;Z_GROUPER_10;tab36;Tabel 3.6: A2_HOSPTYPE_FAC IN ('N');Tableau 3.6: A2_HOSPTYPE_FAC IN ('N')
22;Z_GROUPER_10;tab41;Tabel 4.1: Graad van ernst - Selectie: MDC <> '00' - 'SS';Tableau 4.1: Degré de séverité - Sélection: MDC <> '00' - 'SS'
22;Z_GROUPER_10;tab42;Tabel 4.2: Risico op overlijden - Selectie: MDC <> '00' - 'SS';Tableau 4.2: Risque de mortalité - Sélection: MDC <> '00' - 'SS'
22;Z_GROUPER_10;part1;Deel 1: Grouper versie 15;Partie 1: Groupeur Version 15
22;Z_GROUPER_10;part2;Deel 2: Grouper Versie 28;Partie 2: Groupeur Version 28
23;Z_GLOB_10;Infos;Identificatie van het ziekenhuis;Identification de l'hôpital
23;Z_GLOB_10;labelctrl;Controle;Contrôle
23;Z_GLOB_10;labelsev;Severity;Sévérité
23;Z_GLOB_10;err;Er zijn geen fouten;Il n'y a pas d'erreurs
23;Z_GLOB_10;foot;Directoraat-generaal Gezondheidszorg;Direction générale Soins de Santé
23;Z_GLOB_10;foot1;Dienst Data en Beleidsinformatie, cel Datamanagement;Service Data & Information stratégique, cellule Data Management
23;Z_GLOB_10;labeldesc;Beschrijving;Description
23;Z_GLOB_10;labelnb;Aantal;Nombre
23;Z_GLOB_10;sev11;Severity 1 = Blokkerende fout.;Severity 1 = Erreur bloquante.
23;Z_GLOB_10;sev12;Blokkerende fouten zijn fatale fouten en moeten absoluut verbeterd worden alvorens U verder kunt gaan.;Les erreurs bloquantes sont des erreurs fatales et doivent absolument être corrigées avant de pouvoir aller plus loin.
23;Z_GLOB_10;sev21;Severity 2 = Niet blokkerende fout.;Severity 2 = Erreur non bloquante.
23;Z_GLOB_10;sev22;De niet blokkerende fouten moeten nagekeken worden en getoetst worden aan de realiteit. Indien de gegevens de reële situatie weergeven moeten ze niet worden aangepast. Indien de input niet strookt met de werkelijkheid is aanpassing vereist.;Les erreurs non bloquantes doivent être vérifiées et contrôlées par rapport à la réalité. Si les données reflètent la situation réelle, elles ne doivent pas être modifiées. Dans le cas contraire, la modification est obligatoire.
23;Z_GLOB_10;sev31;Severity 3 = Waarschuwing.;Severity 3 = Avertissement.
23;Z_GLOB_10;sev32;Severity 3-fouten vestigen de aandacht op waarden in de velden die mogelijks onjuist zouden kunnen zijn. Verbetering is niet noodzakelijk vereist, het betreft waarschuwingen.;Les erreurs de sévérité 3 attirent l'attention sur des valeurs de champ qui pourraient être incorrectes. Une correction des données n'est pas nécessairement obligatoire, puisqu'il s'agit d'avertissements.
23;Z_GLOB_10;sev41;Severity 4 = Toekomstige blokkerende fout.;Severity 4 = Erreur bloquante future
